"TemperatureC","Dew.PointC","Humidity","Sea.Level.PressurehPa","VisibilityKm","Wind.Direction","Wind.SpeedKm.h","Gust.SpeedKm.h","Precipitationmm","Events","Conditions","WindDirDegrees","date.time","year","month","day","hour","weekday"
2.2,-8.3,46,1006.2,14.5,"NW","44.4",66.7,0,NA,"Overcast",320,2012-02-11 16:52:00,12,2,11,16,6
0.6,-11.1,42,1007.8,16.1,"NW","37.0",61.1,NA,NA,"Overcast",310,2012-02-11 17:52:00,12,2,11,17,6
-0.6,-11.7,43,1008.9,16.1,"NNW","37.0",59.3,NA,NA,"Overcast",330,2012-02-11 18:52:00,12,2,11,18,6
-1.7,-12.8,43,1009.4,16.1,"NW","42.6",68.5,NA,NA,"Mostly Cloudy",310,2012-02-11 19:52:00,12,2,11,19,6
-2.2,-13.9,41,1010.3,16.1,"NW","25.9",40.7,NA,NA,"Overcast",310,2012-02-11 20:52:00,12,2,11,20,6
-2.8,-11.7,51,1010.9,14.5,"NW","33.3",46.3,0,"Snow","Light Snow",320,2012-02-11 21:52:00,12,2,11,21,6
-3.3,-10,60,1011.8,6.4,"WNW","25.9",57.4,0,"Snow","Light Snow",300,2012-02-11 22:52:00,12,2,11,22,6
-4,-9,69,1011.7,6.4,"NW","35.2",46.3,0,"Snow","Light Snow",310,2012-02-11 22:56:00,12,2,11,22,6
-4,-9,69,1012.4,4,"NNW","25.9",40.7,0,"Snow","Light Snow",330,2012-02-11 23:28:00,12,2,11,23,6
-5,-8.3,78,1012.5,3.2,"NNW","24.1",46.3,0,"Snow","Light Snow",330,2012-02-11 23:52:00,12,2,11,23,6
-5,-8,80,1012.8,2.8,"NNW","29.6",50,0,"Snow","Light Snow",340,2012-02-12 00:02:00,12,2,12,0,0
-5,-8,80,1012.8,2.8,"NNW","31.5",50,0,"Snow","Light Snow",330,2012-02-12 00:15:00,12,2,12,0,0
-5,-9,74,1013.4,3.2,"NNW","38.9",57.4,0.01,"Snow","Light Snow",330,2012-02-12 00:50:00,12,2,12,0,0
-5,-8.9,74,1013.4,4.8,"NW","35.2",57.4,0.01,"Snow","Light Snow",320,2012-02-12 00:52:00,12,2,12,0,0
-4,-11,59,1013.8,14.5,"NW","38.9",59.3,0,NA,"Overcast",320,2012-02-12 01:17:00,12,2,12,1,0
-4.4,-13.9,48,1014.5,16.1,"NNW","46.3",70.4,0,NA,"Overcast",330,2012-02-12 01:52:00,12,2,12,1,0
-4.4,-13.9,48,1015.4,16.1,"NNW","48.2",63,NA,NA,"Overcast",330,2012-02-12 02:52:00,12,2,12,2,0
-4.4,-12.8,53,1016.4,16.1,"NNW","31.5",53.7,NA,NA,"Scattered Clouds",330,2012-02-12 03:52:00,12,2,12,3,0
-4.4,-12.8,53,1017.6,16.1,"NNW","25.9",48.2,NA,NA,"Partly Cloudy",330,2012-02-12 04:52:00,12,2,12,4,0
-5,-12.8,55,1018,16.1,"NW","13.0",NA,NA,NA,"Partly Cloudy",310,2012-02-12 05:52:00,12,2,12,5,0
-5,-13.3,53,1018.3,16.1,"WNW","16.7",35.2,NA,NA,"Scattered Clouds",300,2012-02-12 06:52:00,12,2,12,6,0
-4.4,-13.3,51,1018.9,16.1,"WNW","20.4",42.6,NA,NA,"Mostly Cloudy",300,2012-02-12 07:52:00,12,2,12,7,0
-3.3,-13.9,44,1019.1,16.1,"NW","24.1",38.9,NA,NA,"Mostly Cloudy",310,2012-02-12 08:52:00,12,2,12,8,0
-2.8,-13.9,43,1019.3,16.1,"NW","20.4",51.9,NA,NA,"Mostly Cloudy",310,2012-02-12 09:52:00,12,2,12,9,0
-2.2,-13.9,41,1019.6,16.1,"WNW","42.6",59.3,NA,NA,"Scattered Clouds",300,2012-02-12 10:52:00,12,2,12,10,0
-1.1,-13.3,40,1019.4,16.1,"WNW","37.0",51.9,NA,NA,"Mostly Cloudy",300,2012-02-12 11:52:00,12,2,12,11,0
-1,-13,40,1019.2,16.1,"NW","29.6",46.3,NA,NA,"Mostly Cloudy",310,2012-02-12 12:34:00,12,2,12,12,0
-0.6,-13.3,38,1019.1,16.1,"NW","35.2",46.3,NA,NA,"Mostly Cloudy",320,2012-02-12 12:52:00,12,2,12,12,0
-0.6,-13.3,38,1018.7,16.1,"NW","37.0",59.3,NA,NA,"Mostly Cloudy",310,2012-02-12 13:52:00,12,2,12,13,0
0.6,-13.3,35,1018.5,16.1,"NW","31.5",40.7,NA,NA,"Mostly Cloudy",310,2012-02-12 14:52:00,12,2,12,14,0
0,-13.3,37,1018.4,16.1,"WNW","27.8",NA,NA,NA,"Mostly Cloudy",300,2012-02-12 15:52:00,12,2,12,15,0
-0.6,-12.8,40,1018.6,16.1,"WNW","31.5",53.7,NA,NA,"Mostly Cloudy",290,2012-02-12 16:52:00,12,2,12,16,0
-1.1,-12.8,41,1019,16.1,"WNW","18.5",NA,NA,NA,"Scattered Clouds",300,2012-02-12 17:52:00,12,2,12,17,0
-1.7,-12.8,43,1020.1,16.1,"WNW","22.2",35.2,NA,NA,"Scattered Clouds",300,2012-02-12 18:52:00,12,2,12,18,0
-2.2,-13.3,43,1020.5,16.1,"WNW","20.4",33.3,NA,NA,"Partly Cloudy",290,2012-02-12 19:52:00,12,2,12,19,0
-2.2,-12.8,45,1021,16.1,"WNW","11.1",31.5,NA,NA,"Partly Cloudy",300,2012-02-12 20:52:00,12,2,12,20,0
-2.2,-12.8,45,1021.4,16.1,"NW","14.8",NA,NA,NA,"Partly Cloudy",320,2012-02-12 21:52:00,12,2,12,21,0
-2.2,-12.2,47,1021.2,16.1,"NW","14.8",NA,NA,NA,"Clear",320,2012-02-12 22:52:00,12,2,12,22,0
-2.8,-11.7,51,1021.3,16.1,"NW","14.8",NA,NA,NA,"Clear",320,2012-02-12 23:52:00,12,2,12,23,0
-2.2,-11.7,49,1021.2,16.1,"NNW","13.0",NA,NA,NA,"Clear",330,2012-02-13 00:52:00,12,2,13,0,1
-2.8,-11.1,53,1021.4,16.1,"WNW","7.4",NA,NA,NA,"Clear",300,2012-02-13 01:52:00,12,2,13,1,1
-3.3,-11.1,55,1021.5,16.1,"WSW","5.6",NA,NA,NA,"Clear",250,2012-02-13 02:52:00,12,2,13,2,1
-3.9,-10.6,60,1021.7,16.1,"SSW","9.3",NA,NA,NA,"Clear",200,2012-02-13 03:52:00,12,2,13,3,1
-3.9,-11.7,55,1022.1,16.1,"WSW","14.8",NA,NA,NA,"Clear",250,2012-02-13 04:52:00,12,2,13,4,1
-4.4,-12.2,55,1022.5,16.1,"SW","13.0",NA,NA,NA,"Clear",230,2012-02-13 05:52:00,12,2,13,5,1
-3.9,-12.2,53,1022.7,16.1,"SW","9.3",NA,NA,NA,"Clear",230,2012-02-13 06:52:00,12,2,13,6,1
-3.3,-11.7,53,1022.8,16.1,"SSW","13.0",NA,NA,NA,"Clear",200,2012-02-13 07:52:00,12,2,13,7,1
-1.7,-10.6,51,1022.7,16.1,"SW","9.3",NA,NA,NA,"Clear",220,2012-02-13 08:52:00,12,2,13,8,1
1.7,-11.1,39,1022.6,16.1,"West","13.0",NA,NA,NA,"Clear",270,2012-02-13 09:52:00,12,2,13,9,1
5,-12.2,28,1022.3,16.1,"West","22.2",31.5,NA,NA,"Partly Cloudy",280,2012-02-13 10:52:00,12,2,13,10,1
6.7,-12.8,24,1021.8,16.1,"West","14.8",33.3,NA,NA,"Partly Cloudy",280,2012-02-13 11:52:00,12,2,13,11,1
8.3,-12.2,22,1020.5,16.1,"West","7.4",NA,NA,NA,"Partly Cloudy",270,2012-02-13 12:52:00,12,2,13,12,1
8.9,-9.4,27,1019.8,16.1,"SSW","9.3",NA,NA,NA,"Partly Cloudy",200,2012-02-13 13:52:00,12,2,13,13,1
9.4,-11.1,23,1019.2,16.1,"WSW","13.0",NA,NA,NA,"Partly Cloudy",250,2012-02-13 14:52:00,12,2,13,14,1
9.4,-10.6,24,1019.2,16.1,"WSW","13.0",NA,NA,NA,"Scattered Clouds",240,2012-02-13 15:52:00,12,2,13,15,1
7.8,-10.6,26,1019,16.1,"SW","16.7",NA,NA,NA,"Scattered Clouds",220,2012-02-13 16:52:00,12,2,13,16,1
7.8,-10.6,26,1019.4,16.1,"SW","9.3",NA,NA,NA,"Mostly Cloudy",220,2012-02-13 17:52:00,12,2,13,17,1
6.1,-5.6,43,1019.5,16.1,"South","11.1",NA,NA,NA,"Mostly Cloudy",180,2012-02-13 18:52:00,12,2,13,18,1
5,-6.1,45,1019.4,16.1,"SSW","9.3",NA,NA,NA,"Mostly Cloudy",200,2012-02-13 19:52:00,12,2,13,19,1
4.4,-3.9,55,1019.1,16.1,"South","7.4",NA,NA,NA,"Mostly Cloudy",180,2012-02-13 20:52:00,12,2,13,20,1
5,-7.2,41,1019,16.1,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-13 21:52:00,12,2,13,21,1
4.4,-3.3,58,1019.2,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-13 22:52:00,12,2,13,22,1
4.4,-4.4,53,1019.3,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-13 23:52:00,12,2,13,23,1
5,-6.7,43,1019.3,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-14 00:52:00,12,2,14,0,2
4.4,-5,51,1018.6,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-14 01:52:00,12,2,14,1,2
3.3,-2.2,68,1018.7,16.1,"SSW","7.4",NA,NA,NA,"Overcast",200,2012-02-14 02:52:00,12,2,14,2,2
3.9,-1.7,67,1018.6,16.1,"South","7.4",NA,NA,NA,"Overcast",180,2012-02-14 03:52:00,12,2,14,3,2
3.9,-4.4,55,1019,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-14 04:52:00,12,2,14,4,2
3.3,-3.9,60,1018.5,16.1,"South","5.6",NA,NA,NA,"Overcast",180,2012-02-14 05:52:00,12,2,14,5,2
3.3,-1.7,70,1018.6,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-14 06:52:00,12,2,14,6,2
3.9,-3.9,57,1019.2,16.1,"South","5.6",NA,NA,NA,"Overcast",190,2012-02-14 07:52:00,12,2,14,7,2
4.4,-3.3,58,1019.3,16.1,"South","9.3",NA,NA,NA,"Overcast",190,2012-02-14 08:52:00,12,2,14,8,2
5.6,-5,47,1018.9,16.1,"South","11.1",NA,NA,NA,"Overcast",190,2012-02-14 09:52:00,12,2,14,9,2
6.1,-3.3,51,1018.5,16.1,"South","14.8",NA,NA,NA,"Overcast",180,2012-02-14 10:52:00,12,2,14,10,2
8.9,-4.4,39,1017.3,16.1,"South","16.7",NA,NA,NA,"Overcast",170,2012-02-14 11:52:00,12,2,14,11,2
11.1,-2.2,40,1015.7,16.1,"South","14.8",NA,NA,NA,"Scattered Clouds",170,2012-02-14 12:52:00,12,2,14,12,2
13.3,-2.2,34,1014.7,16.1,"SSW","29.6",38.9,NA,NA,"Mostly Cloudy",210,2012-02-14 13:52:00,12,2,14,13,2
12,-2,38,1014.4,16.1,"SSW","29.6",NA,NA,NA,"Overcast",200,2012-02-14 14:13:00,12,2,14,14,2
12.2,-2.8,35,1014.2,16.1,"SSW","20.4",38.9,NA,NA,"Mostly Cloudy",210,2012-02-14 14:52:00,12,2,14,14,2
12.2,-2.2,37,1014.4,16.1,"SSW","24.1",NA,NA,NA,"Mostly Cloudy",210,2012-02-14 15:52:00,12,2,14,15,2
10,-1.1,46,1014.4,16.1,"South","20.4",NA,NA,NA,"Overcast",180,2012-02-14 16:52:00,12,2,14,16,2
9.4,-1.1,48,1015,16.1,"South","11.1",NA,NA,NA,"Overcast",180,2012-02-14 17:52:00,12,2,14,17,2
10,-1.1,46,1015.6,16.1,"South","9.3",NA,NA,NA,"Overcast",170,2012-02-14 18:52:00,12,2,14,18,2
9.4,-1.1,48,1015.8,16.1,"South","7.4",NA,NA,NA,"Overcast",180,2012-02-14 19:52:00,12,2,14,19,2
9.4,-1.1,48,1015.8,16.1,"SSE","7.4",NA,NA,NA,"Overcast",160,2012-02-14 20:52:00,12,2,14,20,2
8.9,-1.1,50,1016,16.1,"South","5.6",NA,NA,NA,"Overcast",190,2012-02-14 21:52:00,12,2,14,21,2
7.2,-0.6,58,1016.1,16.1,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-14 22:52:00,12,2,14,22,2
8.3,-1.1,52,1016.3,16.1,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-14 23:52:00,12,2,14,23,2
6.1,-0.6,62,1016.6,16.1,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-15 00:52:00,12,2,15,0,3
5,0.6,73,1017.2,16.1,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-15 01:52:00,12,2,15,1,3
6.7,0.6,65,1017.9,16.1,"North","9.3",NA,NA,NA,"Overcast",350,2012-02-15 02:52:00,12,2,15,2,3
5,0,70,1018.6,16.1,"North","7.4",NA,NA,NA,"Mostly Cloudy",360,2012-02-15 03:52:00,12,2,15,3,3
5.6,-0.6,65,1019.5,16.1,"North","9.3",NA,NA,NA,"Mostly Cloudy",350,2012-02-15 04:52:00,12,2,15,4,3
6.1,0,65,1020,16.1,"NNE","13.0",NA,NA,NA,"Overcast",20,2012-02-15 05:52:00,12,2,15,5,3
6.7,0,63,1021.2,16.1,"NW","24.1",NA,NA,NA,"Mostly Cloudy",320,2012-02-15 06:52:00,12,2,15,6,3
6.7,0,63,1022.3,16.1,"NNW","22.2",33.3,NA,NA,"Mostly Cloudy",340,2012-02-15 07:52:00,12,2,15,7,3
8.3,0,56,1023.3,16.1,"NNW","20.4",37,NA,NA,"Scattered Clouds",330,2012-02-15 08:52:00,12,2,15,8,3
8.9,0,54,1024,16.1,"NNW","18.5",NA,NA,NA,"Mostly Cloudy",330,2012-02-15 09:52:00,12,2,15,9,3
10,-0.6,48,1024.3,16.1,"North","25.9",40.7,NA,NA,"Scattered Clouds",350,2012-02-15 10:52:00,12,2,15,10,3
11.1,-1.1,43,1024.4,16.1,"NNW","18.5",NA,NA,NA,"Scattered Clouds",340,2012-02-15 11:52:00,12,2,15,11,3
11.7,-0.6,43,1024.1,16.1,"NNW","24.1",31.5,NA,NA,"Partly Cloudy",330,2012-02-15 12:52:00,12,2,15,12,3
12,-1,41,1023.6,16.1,"NW","14.8",NA,NA,NA,"Scattered Clouds",320,2012-02-15 13:52:00,12,2,15,13,3
12.2,-1.1,40,1023.8,16.1,"North","14.8",NA,NA,NA,"Partly Cloudy",350,2012-02-15 14:52:00,12,2,15,14,3
11.7,-1.7,40,1024,16.1,"NNW","13.0",NA,NA,NA,"Mostly Cloudy",340,2012-02-15 15:52:00,12,2,15,15,3
11.1,-1.7,41,1024.7,16.1,"North","14.8",NA,NA,NA,"Scattered Clouds",350,2012-02-15 16:52:00,12,2,15,16,3
10,-2.2,43,1025.2,16.1,"NNW","11.1",NA,NA,NA,"Partly Cloudy",330,2012-02-15 17:52:00,12,2,15,17,3
8.9,-1.7,48,1025.3,16.1,"North","11.1",NA,NA,NA,"Partly Cloudy",360,2012-02-15 18:52:00,12,2,15,18,3
7.8,-1.1,54,1025.6,16.1,"ENE","11.1",NA,NA,NA,"Clear",70,2012-02-15 19:52:00,12,2,15,19,3
7.8,-2.2,50,1025.7,16.1,"NE","7.4",NA,NA,NA,"Clear",40,2012-02-15 20:52:00,12,2,15,20,3
7.8,-1.1,54,1026.2,16.1,"NNE","5.6",NA,NA,NA,"Scattered Clouds",20,2012-02-15 21:52:00,12,2,15,21,3
5.6,1.1,73,1026.1,16.1,"South","9.3",NA,NA,NA,"Overcast",180,2012-02-15 22:52:00,12,2,15,22,3
6.1,1.1,71,1026.4,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-15 23:52:00,12,2,15,23,3
5.6,0.6,70,1026.3,16.1,"ENE","5.6",NA,NA,NA,"Overcast",70,2012-02-16 00:52:00,12,2,16,0,4
6.1,-0.6,62,1025.8,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-16 01:52:00,12,2,16,1,4
5.6,0,67,1025.6,16.1,"NE","5.6",NA,NA,NA,"Overcast",40,2012-02-16 02:52:00,12,2,16,2,4
6,1,70,1025.3,16.1,"ENE","5.6",NA,0,"Rain","Light Rain",60,2012-02-16 03:34:00,12,2,16,3,4
6,1,70,1025.3,16.1,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-16 03:52:00,12,2,16,3,4
5.6,1.1,73,1025.4,16.1,"SE","5.6",NA,NA,NA,"Overcast",140,2012-02-16 04:52:00,12,2,16,4,4
6.1,0.6,68,1024.3,16.1,"ESE","9.3",NA,NA,NA,"Overcast",110,2012-02-16 05:52:00,12,2,16,5,4
6.1,1.1,71,1024.4,16.1,"SSE","5.6",NA,NA,NA,"Overcast",150,2012-02-16 06:52:00,12,2,16,6,4
6.1,1.1,71,1024.7,16.1,"South","11.1",NA,NA,NA,"Overcast",170,2012-02-16 07:52:00,12,2,16,7,4
7.2,1.7,68,1024.5,16.1,"SSW","13.0",NA,NA,NA,"Overcast",210,2012-02-16 08:52:00,12,2,16,8,4
7,2,71,1024.3,16.1,"South","9.3",NA,0,"Rain","Light Rain",180,2012-02-16 09:32:00,12,2,16,9,4
7.2,2.2,71,1023.8,14.5,"South","7.4",NA,0,"Rain","Light Rain",180,2012-02-16 09:52:00,12,2,16,9,4
7.2,3.3,76,1023.6,16.1,"South","5.6",NA,0,"Rain","Light Rain",170,2012-02-16 10:52:00,12,2,16,10,4
7.8,3.3,73,1022.6,16.1,"SSW","16.7",NA,0,"Rain","Light Rain",200,2012-02-16 11:52:00,12,2,16,11,4
7.2,4.4,82,1021.3,11.3,"South","13.0",NA,0.03,"Rain","Light Rain",190,2012-02-16 12:52:00,12,2,16,12,4
8.3,4.4,77,1019.3,16.1,"Calm","Calm",NA,0.01,"Rain","Light Rain",0,2012-02-16 13:52:00,12,2,16,13,4
8.3,5,80,1019.4,14.5,"Calm","Calm",NA,0.01,"Rain","Light Rain",0,2012-02-16 14:52:00,12,2,16,14,4
8,6,87,1019.2,11.3,"Calm","Calm",NA,NA,"Rain","Light Rain",0,2012-02-16 15:52:00,12,2,16,15,4
7.8,5.6,86,1018,12.9,"SSW","9.3",NA,0,"Rain","Light Rain",210,2012-02-16 16:52:00,12,2,16,16,4
7.2,5,86,1018.1,12.9,"South","11.1",NA,0,NA,"Overcast",180,2012-02-16 17:52:00,12,2,16,17,4
7.2,5,86,1018.4,16.1,"South","9.3",NA,NA,NA,"Overcast",180,2012-02-16 18:52:00,12,2,16,18,4
7.8,5,83,1018,16.1,"SSW","7.4",NA,NA,NA,"Overcast",210,2012-02-16 19:52:00,12,2,16,19,4
6.7,4.4,85,1017.6,12.9,"Calm","Calm",NA,NA,NA,"Overcast",0,2012-02-16 20:52:00,12,2,16,20,4
6.7,4.4,85,1017.1,14.5,"South","5.6",NA,NA,NA,"Mostly Cloudy",190,2012-02-16 21:52:00,12,2,16,21,4
6.1,4.4,89,1017.3,9.7,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-02-16 22:52:00,12,2,16,22,4
6.1,5,93,1016.9,6.4,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-16 23:52:00,12,2,16,23,4
5,4,93,1016.5,6.4,"South","9.3",NA,NA,NA,"Mostly Cloudy",190,2012-02-17 00:43:00,12,2,17,0,5
4.4,3.9,97,1016.3,4.8,"South","11.1",NA,NA,NA,"Mostly Cloudy",180,2012-02-17 00:52:00,12,2,17,0,5
5,4,93,1016.1,4,"South","9.3",NA,NA,NA,"Mostly Cloudy",190,2012-02-17 01:00:00,12,2,17,1,5
6,4,87,1016.1,2.4,"SSW","9.3",NA,NA,NA,"Overcast",200,2012-02-17 01:14:00,12,2,17,1,5
6,5,93,1016.1,1.2,"South","7.4",NA,NA,NA,"Overcast",190,2012-02-17 01:20:00,12,2,17,1,5
5,4.4,96,1016.5,0.8,"SW","5.6",NA,NA,"Fog","Fog",220,2012-02-17 01:52:00,12,2,17,1,5
5,4,93,1016.5,0.4,"South","7.4",NA,NA,"Fog","Fog",190,2012-02-17 02:04:00,12,2,17,2,5
5,4,93,1016.5,0.2,"SW","5.6",NA,NA,"Fog","Fog",220,2012-02-17 02:17:00,12,2,17,2,5
5,4,93,1016.1,0.4,"SW","5.6",NA,NA,"Fog","Fog",220,2012-02-17 02:22:00,12,2,17,2,5
5,4,93,1016.1,0.2,"SSW","7.4",NA,NA,"Fog","Fog",200,2012-02-17 02:41:00,12,2,17,2,5
5,4.4,96,1016.2,0.4,"South","7.4",NA,NA,"Fog","Fog",190,2012-02-17 02:52:00,12,2,17,2,5
5,4,93,1016.1,0.4,"South","13.0",NA,NA,"Fog","Fog",180,2012-02-17 03:27:00,12,2,17,3,5
5,4.4,96,1016.4,0.4,"South","11.1",NA,NA,"Fog","Fog",190,2012-02-17 03:52:00,12,2,17,3,5
5,4.4,96,1017.2,0.4,"SW","9.3",NA,NA,"Fog","Fog",220,2012-02-17 04:52:00,12,2,17,4,5
5,4,93,1017.2,0.4,"SW","5.6",NA,NA,"Fog","Fog",220,2012-02-17 05:27:00,12,2,17,5,5
5,4,93,1017.2,0.4,"Calm","Calm",NA,NA,"Fog","Fog",0,2012-02-17 05:34:00,12,2,17,5,5
5,5,100,1017.5,0.4,"Calm","Calm",NA,NA,"Fog","Fog",0,2012-02-17 05:52:00,12,2,17,5,5
5,4,93,1017.5,1.2,"SW","9.3",NA,NA,NA,"Mist",220,2012-02-17 06:05:00,12,2,17,6,5
5,4,93,1017.8,2,"SW","9.3",NA,NA,NA,"Overcast",230,2012-02-17 06:14:00,12,2,17,6,5
5,4,93,1018.5,2,"SW","7.4",NA,NA,NA,"Mostly Cloudy",220,2012-02-17 06:31:00,12,2,17,6,5
5,4,93,1018.5,2.4,"SW","7.4",NA,NA,NA,"Mostly Cloudy",220,2012-02-17 06:41:00,12,2,17,6,5
4,4,100,1018.5,3.2,"SW","5.6",NA,NA,NA,"Mostly Cloudy",220,2012-02-17 06:48:00,12,2,17,6,5
4.4,3.9,97,1018.7,3.2,"South","5.6",NA,NA,NA,"Mostly Cloudy",190,2012-02-17 06:52:00,12,2,17,6,5
4,4,100,1018.8,4.8,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-02-17 07:07:00,12,2,17,7,5
4,4,100,1019.2,8,"Calm","Calm",NA,NA,NA,"Mostly Cloudy",0,2012-02-17 07:26:00,12,2,17,7,5
5,3.9,93,1019.2,9.7,"SSE","5.6",NA,NA,"Fog","Mostly Cloudy",150,2012-02-17 07:52:00,12,2,17,7,5
8,4,76,1019.2,16.1,"North","11.1",NA,NA,NA,"Mostly Cloudy",350,2012-02-17 08:35:00,12,2,17,8,5
8.3,2.8,68,1019.2,16.1,"NNW","18.5",NA,NA,NA,"Mostly Cloudy",340,2012-02-17 08:52:00,12,2,17,8,5
9.4,1.7,59,1019.2,16.1,"NNW","27.8",38.9,NA,NA,"Mostly Cloudy",340,2012-02-17 09:52:00,12,2,17,9,5
10,-0.6,48,1019.2,16.1,"NNW","25.9",38.9,NA,NA,"Scattered Clouds",330,2012-02-17 10:52:00,12,2,17,10,5
11.1,-1.1,43,1019.2,16.1,"North","24.1",NA,NA,NA,"Scattered Clouds",350,2012-02-17 11:52:00,12,2,17,11,5
11.1,-2.8,38,1018.4,16.1,"NW","24.1",40.7,NA,NA,"Mostly Cloudy",320,2012-02-17 12:52:00,12,2,17,12,5
11.7,-3.3,35,1018,16.1,"WNW","27.8",37,NA,NA,"Mostly Cloudy",300,2012-02-17 13:52:00,12,2,17,13,5
12.2,-3.9,33,1017.8,16.1,"WNW","20.4",33.3,NA,NA,"Mostly Cloudy",300,2012-02-17 14:52:00,12,2,17,14,5
12.2,-4.4,31,1017.8,16.1,"WNW","22.2",33.3,NA,NA,"Partly Cloudy",300,2012-02-17 15:52:00,12,2,17,15,5
11.1,-4.4,34,1017.7,16.1,"North","16.7",25.9,NA,NA,"Clear",350,2012-02-17 16:52:00,12,2,17,16,5
10,-4.4,36,1018.2,16.1,"NNW","14.8",NA,NA,NA,"Clear",340,2012-02-17 17:52:00,12,2,17,17,5
10.6,-4.4,35,1018.7,16.1,"WNW","13.0",NA,NA,NA,"Clear",300,2012-02-17 18:52:00,12,2,17,18,5
10,-3.9,38,1019.2,16.1,"West","13.0",NA,NA,NA,"Clear",280,2012-02-17 19:52:00,12,2,17,19,5
8.9,-3.9,41,1019.4,16.1,"WNW","14.8",NA,NA,NA,"Clear",300,2012-02-17 20:52:00,12,2,17,20,5
8.9,-3.9,41,1019.5,16.1,"NW","13.0",NA,NA,NA,"Scattered Clouds",310,2012-02-17 21:52:00,12,2,17,21,5
8.3,-3.9,42,1019.4,16.1,"WNW","11.1",NA,NA,NA,"Scattered Clouds",290,2012-02-17 22:52:00,12,2,17,22,5
6.7,-3.3,49,1019.1,16.1,"NNW","11.1",NA,NA,NA,"Partly Cloudy",340,2012-02-17 23:52:00,12,2,17,23,5
5.6,-1.1,62,1019.5,16.1,"South","16.7",NA,NA,NA,"Mostly Cloudy",180,2012-02-18 00:52:00,12,2,18,0,6
5,-1.1,65,1019.9,16.1,"SSW","7.4",NA,NA,NA,"Mostly Cloudy",200,2012-02-18 01:52:00,12,2,18,1,6
3.9,-1.1,70,1019.6,16.1,"Calm","Calm",NA,NA,NA,"Scattered Clouds",0,2012-02-18 02:52:00,12,2,18,2,6
3.3,-2.2,68,1020,16.1,"South","7.4",NA,NA,NA,"Scattered Clouds",190,2012-02-18 03:52:00,12,2,18,3,6
3.3,-1.7,70,1019.9,16.1,"South","5.6",NA,NA,NA,"Mostly Cloudy",180,2012-02-18 04:52:00,12,2,18,4,6
2.8,-1.7,73,1020,16.1,"Calm","Calm",NA,NA,NA,"Partly Cloudy",0,2012-02-18 05:52:00,12,2,18,5,6
2,0,87,1020.2,16.1,"Calm","Calm",NA,NA,NA,"Partly Cloudy",0,2012-02-18 06:52:00,12,2,18,6,6
2.2,-1.1,79,1020.6,16.1,"SSW","7.4",NA,NA,NA,"Scattered Clouds",210,2012-02-18 07:52:00,12,2,18,7,6
3.9,0.6,79,1020.3,16.1,"South","7.4",NA,NA,NA,"Mostly Cloudy",180,2012-02-18 08:52:00,12,2,18,8,6
7.2,-1.1,56,1020.1,16.1,"SSW","9.3",NA,NA,NA,"Partly Cloudy",210,2012-02-18 09:52:00,12,2,18,9,6
8.9,-2.8,44,1019.2,16.1,"South","13.0",NA,NA,NA,"Partly Cloudy",190,2012-02-18 10:52:00,12,2,18,10,6
10.6,-0.6,46,1017.7,16.1,"South","18.5",NA,NA,NA,"Scattered Clouds",180,2012-02-18 11:52:00,12,2,18,11,6
12.8,-1.7,37,1016.2,16.1,"SSW","24.1",31.5,NA,NA,"Scattered Clouds",210,2012-02-18 12:52:00,12,2,18,12,6
12.2,-0.6,41,1014.4,16.1,"South","16.7",NA,NA,NA,"Partly Cloudy",180,2012-02-18 13:52:00,12,2,18,13,6
12.8,0.6,43,1013,16.1,"South","22.2",NA,NA,NA,"Scattered Clouds",180,2012-02-18 14:52:00,12,2,18,14,6
15,0,36,1012.8,16.1,"SSW","18.5",NA,0.01,NA,"Scattered Clouds",200,2012-02-18 15:52:00,12,2,18,15,6
14.4,0,37,1012.8,16.1,"SSW","20.4",NA,NA,NA,"Mostly Cloudy",210,2012-02-18 16:52:00,12,2,18,16,6
12.8,1.1,45,1013.3,16.1,"SSW","11.1",NA,NA,NA,"Mostly Cloudy",210,2012-02-18 17:52:00,12,2,18,17,6
12.8,0.6,43,1013.9,16.1,"NNW","11.1",NA,NA,NA,"Mostly Cloudy",330,2012-02-18 18:52:00,12,2,18,18,6
